cell_id,municipio,time_bucket,dia_tipo,hour,centroid_lat,centroid_lon,n_requests,n_drivers_available,supply_demand_ratio,demand_density,cancel_rate
1-5-23,1,entre_semana_17,entre_semana,17,16.714839,-93.096598,1,5,5.0,11.11,1.0
1-5-23,1,entre_semana_19,entre_semana,19,16.714839,-93.096598,1,5,5.0,11.11,0.0
1-5-23,1,fin_de_semana_03,fin_de_semana,3,16.714839,-93.096598,1,5,5.0,11.11,0.0
1-5-24,1,fin_de_semana_21,fin_de_semana,21,16.714839,-93.0939,1,5,5.0,11.11,0.0
1-5-25,1,entre_semana_02,entre_semana,2,16.714839,-93.091202,1,2,2.0,11.11,0.0
1-5-25,1,entre_semana_20,entre_semana,20,16.714839,-93.091202,1,2,2.0,11.11,1.0
1-5-26,1,entre_semana_00,entre_semana,0,16.714839,-93.088504,1,6,6.0,11.11,0.0
1-5-26,1,entre_semana_14,entre_semana,14,16.714839,-93.088504,1,4,4.0,11.11,0.0
1-5-26,1,entre_semana_18,entre_semana,18,16.714839,-93.088504,1,4,4.0,11.11,0.0
1-5-28,1,entre_semana_13,entre_semana,13,16.714839,-93.083108,1,2,2.0,11.11,0.0
1-5-28,1,entre_semana_14,entre_semana,14,16.714839,-93.083108,1,1,1.0,11.11,0.0
1-5-29,1,entre_semana_20,entre_semana,20,16.714839,-93.08041,1,4,4.0,11.11,1.0
1-6-0,1,entre_semana_08,entre_semana,8,16.717537,-93.158651,1,5,5.0,11.11,0.0
1-6-0,1,entre_semana_18,entre_semana,18,16.717537,-93.158651,1,5,5.0,11.11,1.0
1-6-1,1,fin_de_semana_10,fin_de_semana,10,16.717537,-93.155953,1,4,4.0,11.11,0.0
1-6-2,1,entre_semana_18,entre_semana,18,16.717537,-93.153255,1,4,4.0,11.11,1.0
1-6-3,1,entre_semana_18,entre_semana,18,16.717537,-93.150557,1,7,7.0,11.11,0.0
1-6-4,1,entre_semana_05,entre_semana,5,16.717537,-93.147859,1,3,3.0,11.11,0.0
1-6-4,1,entre_semana_07,entre_semana,7,16.717537,-93.147859,1,3,3.0,11.11,0.0
1-6-4,1,fin_de_semana_21,fin_de_semana,21,16.717537,-93.147859,1,2,2.0,11.11,0.0
1-6-6,1,entre_semana_03,entre_semana,3,16.717537,-93.142463,1,7,7.0,11.11,0.0
1-6-6,1,fin_de_semana_09,fin_de_semana,9,16.717537,-93.142463,1,4,4.0,11.11,0.0
1-6-7,1,entre_semana_08,entre_semana,8,16.717537,-93.139765,2,6,3.0,22.22,0.0
1-6-7,1,fin_de_semana_11,fin_de_semana,11,16.717537,-93.139765,1,4,4.0,11.11,0.0
1-6-9,1,entre_semana_06,entre_semana,6,16.717537,-93.134369,1,4,4.0,11.11,0.0
1-6-10,1,entre_semana_18,entre_semana,18,16.717537,-93.131671,1,5,5.0,11.11,0.0
1-6-10,1,entre_semana_20,entre_semana,20,16.717537,-93.131671,1,4,4.0,11.11,0.0
1-6-11,1,entre_semana_13,entre_semana,13,16.717537,-93.128973,1,3,3.0,11.11,0.0
1-6-12,1,entre_semana_12,entre_semana,12,16.717537,-93.126275,1,4,4.0,11.11,0.0
1-6-13,1,fin_de_semana_07,fin_de_semana,7,16.717537,-93.123577,2,3,1.5,22.22,0.0
1-6-14,1,entre_semana_00,entre_semana,0,16.717537,-93.12088,1,8,8.0,11.11,0.0
1-6-14,1,entre_semana_01,entre_semana,1,16.717537,-93.12088,1,7,7.0,11.11,0.0
1-6-15,1,entre_semana_08,entre_semana,8,16.717537,-93.118182,1,4,4.0,11.11,0.0
1-6-15,1,entre_semana_21,entre_semana,21,16.717537,-93.118182,1,4,4.0,11.11,0.0
1-6-16,1,entre_semana_17,entre_semana,17,16.717537,-93.115484,1,2,2.0,11.11,1.0
1-6-16,1,fin_de_semana_06,fin_de_semana,6,16.717537,-93.115484,1,10,10.0,11.11,0.0
1-6-16,1,fin_de_semana_18,fin_de_semana,18,16.717537,-93.115484,1,3,3.0,11.11,0.0
1-6-17,1,fin_de_semana_18,fin_de_semana,18,16.717537,-93.112786,1,4,4.0,11.11,0.0
1-6-17,1,fin_de_semana_22,fin_de_semana,22,16.717537,-93.112786,1,4,4.0,11.11,1.0
1-6-18,1,entre_semana_11,entre_semana,11,16.717537,-93.110088,1,5,5.0,11.11,0.0
1-6-18,1,entre_semana_13,entre_semana,13,16.717537,-93.110088,1,6,6.0,11.11,1.0
1-6-18,1,fin_de_semana_07,fin_de_semana,7,16.717537,-93.110088,1,4,4.0,11.11,0.0
1-6-19,1,entre_semana_13,entre_semana,13,16.717537,-93.10739,1,3,3.0,11.11,0.0
1-6-19,1,fin_de_semana_07,fin_de_semana,7,16.717537,-93.10739,1,3,3.0,11.11,0.0
1-6-19,1,fin_de_semana_09,fin_de_semana,9,16.717537,-93.10739,1,6,6.0,11.11,0.0
1-6-21,1,entre_semana_00,entre_semana,0,16.717537,-93.101994,1,3,3.0,11.11,0.0
1-6-21,1,entre_semana_20,entre_semana,20,16.717537,-93.101994,1,2,2.0,11.11,1.0
1-6-21,1,fin_de_semana_01,fin_de_semana,1,16.717537,-93.101994,1,4,4.0,11.11,0.0
1-6-21,1,fin_de_semana_07,fin_de_semana,7,16.717537,-93.101994,1,3,3.0,11.11,0.0
1-6-22,1,entre_semana_09,entre_semana,9,16.717537,-93.099296,2,9,4.5,22.22,0.0
1-6-22,1,entre_semana_18,entre_semana,18,16.717537,-93.099296,1,4,4.0,11.11,1.0
1-6-22,1,fin_de_semana_20,fin_de_semana,20,16.717537,-93.099296,1,3,3.0,11.11,0.0
1-6-23,1,entre_semana_08,entre_semana,8,16.717537,-93.096598,1,10,10.0,11.11,1.0
1-6-24,1,entre_semana_17,entre_semana,17,16.717537,-93.0939,2,6,3.0,22.22,1.0
1-6-25,1,entre_semana_07,entre_semana,7,16.717537,-93.091202,1,3,3.0,11.11,0.0
1-6-25,1,entre_semana_11,entre_semana,11,16.717537,-93.091202,1,3,3.0,11.11,0.0
1-6-26,1,entre_semana_02,entre_semana,2,16.717537,-93.088504,1,4,4.0,11.11,0.0
1-6-28,1,entre_semana_21,entre_semana,21,16.717537,-93.083108,1,2,2.0,11.11,0.0
1-6-29,1,fin_de_semana_18,fin_de_semana,18,16.717537,-93.08041,1,1,1.0,11.11,1.0
1-7-0,1,entre_semana_02,entre_semana,2,16.720235,-93.158651,1,2,2.0,11.11,0.0
1-7-0,1,entre_semana_13,entre_semana,13,16.720235,-93.158651,2,7,3.5,22.22,0.0
1-7-0,1,entre_semana_14,entre_semana,14,16.720235,-93.158651,1,1,1.0,11.11,0.0
1-7-0,1,entre_semana_18,entre_semana,18,16.720235,-93.158651,1,2,2.0,11.11,1.0
1-7-1,1,entre_semana_02,entre_semana,2,16.720235,-93.155953,1,9,9.0,11.11,0.0
1-7-1,1,entre_semana_13,entre_semana,13,16.720235,-93.155953,1,3,3.0,11.11,0.0
1-7-1,1,fin_de_semana_20,fin_de_semana,20,16.720235,-93.155953,1,6,6.0,11.11,1.0
1-7-2,1,entre_semana_08,entre_semana,8,16.720235,-93.153255,1,6,6.0,11.11,0.0
1-7-2,1,fin_de_semana_21,fin_de_semana,21,16.720235,-93.153255,1,3,3.0,11.11,0.0
1-7-2,1,fin_de_semana_22,fin_de_semana,22,16.720235,-93.153255,1,3,3.0,11.11,0.0
1-7-3,1,entre_semana_04,entre_semana,4,16.720235,-93.150557,1,5,5.0,11.11,0.0
1-7-3,1,fin_de_semana_21,fin_de_semana,21,16.720235,-93.150557,1,4,4.0,11.11,0.0
1-7-4,1,entre_semana_17,entre_semana,17,16.720235,-93.147859,1,1,1.0,11.11,1.0
1-7-4,1,entre_semana_19,entre_semana,19,16.720235,-93.147859,1,6,6.0,11.11,0.0
1-7-5,1,entre_semana_19,entre_semana,19,16.720235,-93.145161,1,2,2.0,11.11,0.0
1-7-5,1,entre_semana_23,entre_semana,23,16.720235,-93.145161,1,2,2.0,11.11,0.0
1-7-6,1,entre_semana_13,entre_semana,13,16.720235,-93.142463,1,6,6.0,11.11,0.0
1-7-8,1,entre_semana_13,entre_semana,13,16.720235,-93.137067,1,10,10.0,11.11,0.0
1-7-8,1,fin_de_semana_08,fin_de_semana,8,16.720235,-93.137067,1,3,3.0,11.11,0.0
1-7-9,1,entre_semana_18,entre_semana,18,16.720235,-93.134369,1,8,8.0,11.11,0.0
1-7-9,1,fin_de_semana_03,fin_de_semana,3,16.720235,-93.134369,1,7,7.0,11.11,0.0
1-7-10,1,entre_semana_17,entre_semana,17,16.720235,-93.131671,1,6,6.0,11.11,0.0
1-7-10,1,entre_semana_18,entre_semana,18,16.720235,-93.131671,1,6,6.0,11.11,0.0
1-7-11,1,entre_semana_09,entre_semana,9,16.720235,-93.128973,1,3,3.0,11.11,1.0
1-7-12,1,entre_semana_00,entre_semana,0,16.720235,-93.126275,1,2,2.0,11.11,0.0
1-7-12,1,entre_semana_18,entre_semana,18,16.720235,-93.126275,1,5,5.0,11.11,1.0
1-7-13,1,entre_semana_01,entre_semana,1,16.720235,-93.123577,1,3,3.0,11.11,1.0
1-7-13,1,entre_semana_04,entre_semana,4,16.720235,-93.123577,1,2,2.0,11.11,1.0
1-7-13,1,entre_semana_22,entre_semana,22,16.720235,-93.123577,1,5,5.0,11.11,0.0
1-7-14,1,entre_semana_18,entre_semana,18,16.720235,-93.12088,1,3,3.0,11.11,0.0
1-7-14,1,entre_semana_21,entre_semana,21,16.720235,-93.12088,1,5,5.0,11.11,0.0
1-7-15,1,entre_semana_08,entre_semana,8,16.720235,-93.118182,1,8,8.0,11.11,1.0
1-7-15,1,entre_semana_09,entre_semana,9,16.720235,-93.118182,1,4,4.0,11.11,0.0
1-7-16,1,entre_semana_13,entre_semana,13,16.720235,-93.115484,1,2,2.0,11.11,1.0
1-7-17,1,entre_semana_13,entre_semana,13,16.720235,-93.112786,1,6,6.0,11.11,0.0
1-7-18,1,entre_semana_07,entre_semana,7,16.720235,-93.110088,1,3,3.0,11.11,1.0
1-7-18,1,fin_de_semana_06,fin_de_semana,6,16.720235,-93.110088,1,0,0.0,11.11,0.0
1-7-18,1,fin_de_semana_13,fin_de_semana,13,16.720235,-93.110088,1,5,5.0,11.11,0.0
1-7-19,1,entre_semana_13,entre_semana,13,16.720235,-93.10739,1,3,3.0,11.11,0.0
1-7-20,1,entre_semana_07,entre_semana,7,16.720235,-93.104692,1,2,2.0,11.11,0.0
1-7-20,1,entre_semana_09,entre_semana,9,16.720235,-93.104692,1,4,4.0,11.11,1.0
1-7-20,1,entre_semana_18,entre_semana,18,16.720235,-93.104692,1,4,4.0,11.11,1.0
1-7-21,1,fin_de_semana_07,fin_de_semana,7,16.720235,-93.101994,1,4,4.0,11.11,0.0
1-7-23,1,entre_semana_17,entre_semana,17,16.720235,-93.096598,1,10,10.0,11.11,1.0
1-7-23,1,fin_de_semana_07,fin_de_semana,7,16.720235,-93.096598,1,6,6.0,11.11,1.0
1-7-23,1,fin_de_semana_08,fin_de_semana,8,16.720235,-93.096598,1,2,2.0,11.11,0.0
1-7-25,1,entre_semana_09,entre_semana,9,16.720235,-93.091202,1,5,5.0,11.11,0.0
1-7-26,1,entre_semana_17,entre_semana,17,16.720235,-93.088504,1,6,6.0,11.11,1.0
1-7-26,1,fin_de_semana_03,fin_de_semana,3,16.720235,-93.088504,1,4,4.0,11.11,0.0
1-7-27,1,entre_semana_18,entre_semana,18,16.720235,-93.085806,1,4,4.0,11.11,0.0
1-7-27,1,fin_de_semana_20,fin_de_semana,20,16.720235,-93.085806,1,4,4.0,11.11,0.0
1-7-28,1,entre_semana_08,entre_semana,8,16.720235,-93.083108,1,5,5.0,11.11,0.0
1-7-28,1,entre_semana_15,entre_semana,15,16.720235,-93.083108,1,4,4.0,11.11,0.0
1-7-29,1,entre_semana_14,entre_semana,14,16.720235,-93.08041,1,4,4.0,11.11,0.0
1-8-0,1,fin_de_semana_08,fin_de_semana,8,16.722933,-93.158651,1,0,0.0,11.11,0.0
1-8-0,1,fin_de_semana_20,fin_de_semana,20,16.722933,-93.158651,1,8,8.0,11.11,1.0
1-8-1,1,entre_semana_07,entre_semana,7,16.722933,-93.155953,1,6,6.0,11.11,1.0
1-8-1,1,entre_semana_08,entre_semana,8,16.722933,-93.155953,1,2,2.0,11.11,0.0
1-8-1,1,fin_de_semana_20,fin_de_semana,20,16.722933,-93.155953,1,7,7.0,11.11,0.0
1-8-2,1,entre_semana_04,entre_semana,4,16.722933,-93.153255,1,2,2.0,11.11,0.0
1-8-2,1,entre_semana_08,entre_semana,8,16.722933,-93.153255,1,4,4.0,11.11,0.0
1-8-2,1,entre_semana_17,entre_semana,17,16.722933,-93.153255,1,5,5.0,11.11,1.0
1-8-3,1,entre_semana_19,entre_semana,19,16.722933,-93.150557,1,4,4.0,11.11,1.0
1-8-4,1,entre_semana_01,entre_semana,1,16.722933,-93.147859,1,7,7.0,11.11,0.0
1-8-5,1,entre_semana_07,entre_semana,7,16.722933,-93.145161,1,4,4.0,11.11,1.0
1-8-5,1,entre_semana_15,entre_semana,15,16.722933,-93.145161,1,6,6.0,11.11,0.0
1-8-5,1,entre_semana_17,entre_semana,17,16.722933,-93.145161,1,8,8.0,11.11,0.0
1-8-6,1,entre_semana_09,entre_semana,9,16.722933,-93.142463,1,6,6.0,11.11,0.0
1-8-6,1,fin_de_semana_18,fin_de_semana,18,16.722933,-93.142463,1,5,5.0,11.11,0.0
1-8-7,1,entre_semana_17,entre_semana,17,16.722933,-93.139765,1,7,7.0,11.11,0.0
1-8-7,1,fin_de_semana_08,fin_de_semana,8,16.722933,-93.139765,1,4,4.0,11.11,1.0
1-8-8,1,entre_semana_08,entre_semana,8,16.722933,-93.137067,1,5,5.0,11.11,0.0
1-8-9,1,entre_semana_08,entre_semana,8,16.722933,-93.134369,1,5,5.0,11.11,1.0
1-8-9,1,entre_semana_09,entre_semana,9,16.722933,-93.134369,1,3,3.0,11.11,0.0
1-8-9,1,fin_de_semana_18,fin_de_semana,18,16.722933,-93.134369,1,4,4.0,11.11,0.0
1-8-9,1,fin_de_semana_19,fin_de_semana,19,16.722933,-93.134369,1,5,5.0,11.11,0.0
1-8-10,1,entre_semana_02,entre_semana,2,16.722933,-93.131671,1,5,5.0,11.11,0.0
1-8-10,1,entre_semana_17,entre_semana,17,16.722933,-93.131671,1,3,3.0,11.11,1.0
1-8-10,1,entre_semana_18,entre_semana,18,16.722933,-93.131671,1,2,2.0,11.11,1.0
1-8-13,1,entre_semana_08,entre_semana,8,16.722933,-93.123577,1,6,6.0,11.11,1.0
1-8-13,1,entre_semana_13,entre_semana,13,16.722933,-93.123577,1,5,5.0,11.11,0.0
1-8-13,1,entre_semana_14,entre_semana,14,16.722933,-93.123577,1,4,4.0,11.11,0.0
1-8-13,1,fin_de_semana_20,fin_de_semana,20,16.722933,-93.123577,1,3,3.0,11.11,0.0
1-8-14,1,entre_semana_08,entre_semana,8,16.722933,-93.12088,1,7,7.0,11.11,0.0
1-8-14,1,fin_de_semana_09,fin_de_semana,9,16.722933,-93.12088,1,3,3.0,11.11,0.0
1-8-16,1,entre_semana_09,entre_semana,9,16.722933,-93.115484,1,5,5.0,11.11,0.0
1-8-16,1,entre_semana_17,entre_semana,17,16.722933,-93.115484,1,4,4.0,11.11,1.0
1-8-16,1,fin_de_semana_02,fin_de_semana,2,16.722933,-93.115484,1,6,6.0,11.11,0.0
1-8-17,1,entre_semana_09,entre_semana,9,16.722933,-93.112786,1,4,4.0,11.11,0.0
1-8-18,1,entre_semana_08,entre_semana,8,16.722933,-93.110088,1,5,5.0,11.11,1.0
1-8-18,1,entre_semana_20,entre_semana,20,16.722933,-93.110088,1,6,6.0,11.11,0.0
1-8-18,1,fin_de_semana_21,fin_de_semana,21,16.722933,-93.110088,1,2,2.0,11.11,0.0
1-8-19,1,fin_de_semana_12,fin_de_semana,12,16.722933,-93.10739,1,4,4.0,11.11,0.0
1-8-20,1,entre_semana_17,entre_semana,17,16.722933,-93.104692,1,3,3.0,11.11,1.0
1-8-20,1,fin_de_semana_19,fin_de_semana,19,16.722933,-93.104692,1,0,0.0,11.11,1.0
1-8-21,1,entre_semana_05,entre_semana,5,16.722933,-93.101994,1,6,6.0,11.11,0.0
1-8-21,1,fin_de_semana_07,fin_de_semana,7,16.722933,-93.101994,1,2,2.0,11.11,0.0
1-8-22,1,entre_semana_09,entre_semana,9,16.722933,-93.099296,1,3,3.0,11.11,0.0
1-8-22,1,fin_de_semana_13,fin_de_semana,13,16.722933,-93.099296,1,7,7.0,11.11,1.0
1-8-22,1,fin_de_semana_19,fin_de_semana,19,16.722933,-93.099296,1,0,0.0,11.11,1.0
1-8-23,1,entre_semana_19,entre_semana,19,16.722933,-93.096598,1,7,7.0,11.11,1.0
1-8-23,1,entre_semana_20,entre_semana,20,16.722933,-93.096598,1,4,4.0,11.11,0.0
1-8-24,1,entre_semana_17,entre_semana,17,16.722933,-93.0939,1,7,7.0,11.11,1.0
1-8-24,1,fin_de_semana_08,fin_de_semana,8,16.722933,-93.0939,1,2,2.0,11.11,1.0
1-8-24,1,fin_de_semana_21,fin_de_semana,21,16.722933,-93.0939,1,4,4.0,11.11,0.0
1-8-25,1,entre_semana_05,entre_semana,5,16.722933,-93.091202,1,3,3.0,11.11,0.0
1-8-25,1,entre_semana_07,entre_semana,7,16.722933,-93.091202,1,3,3.0,11.11,0.0
1-8-25,1,entre_semana_17,entre_semana,17,16.722933,-93.091202,1,2,2.0,11.11,1.0
1-8-25,1,entre_semana_20,entre_semana,20,16.722933,-93.091202,1,4,4.0,11.11,0.0
1-8-25,1,fin_de_semana_17,fin_de_semana,17,16.722933,-93.091202,1,3,3.0,11.11,1.0
1-8-25,1,fin_de_semana_19,fin_de_semana,19,16.722933,-93.091202,1,4,4.0,11.11,0.0
1-8-26,1,entre_semana_12,entre_semana,12,16.722933,-93.088504,1,5,5.0,11.11,0.0
1-8-27,1,entre_semana_23,entre_semana,23,16.722933,-93.085806,1,4,4.0,11.11,0.0
1-8-27,1,fin_de_semana_18,fin_de_semana,18,16.722933,-93.085806,1,2,2.0,11.11,0.0
1-8-27,1,fin_de_semana_20,fin_de_semana,20,16.722933,-93.085806,1,3,3.0,11.11,1.0
1-8-28,1,entre_semana_04,entre_semana,4,16.722933,-93.083108,1,6,6.0,11.11,0.0
1-8-29,1,entre_semana_16,entre_semana,16,16.722933,-93.08041,1,0,0.0,11.11,0.0
1-9-0,1,entre_semana_07,entre_semana,7,16.725631,-93.158651,1,1,1.0,11.11,1.0
1-9-1,1,entre_semana_20,entre_semana,20,16.725631,-93.155953,1,4,4.0,11.11,0.0
1-9-1,1,fin_de_semana_06,fin_de_semana,6,16.725631,-93.155953,1,5,5.0,11.11,0.0
1-9-1,1,fin_de_semana_18,fin_de_semana,18,16.725631,-93.155953,1,3,3.0,11.11,0.0
1-9-2,1,fin_de_semana_22,fin_de_semana,22,16.725631,-93.153255,1,7,7.0,11.11,1.0
1-9-3,1,entre_semana_17,entre_semana,17,16.725631,-93.150557,1,3,3.0,11.11,1.0
1-9-4,1,entre_semana_13,entre_semana,13,16.725631,-93.147859,1,3,3.0,11.11,0.0
1-9-4,1,fin_de_semana_22,fin_de_semana,22,16.725631,-93.147859,1,3,3.0,11.11,0.0
1-9-5,1,entre_semana_18,entre_semana,18,16.725631,-93.145161,1,5,5.0,11.11,0.0
1-9-6,1,entre_semana_18,entre_semana,18,16.725631,-93.142463,1,4,4.0,11.11,0.0
1-9-8,1,entre_semana_08,entre_semana,8,16.725631,-93.137067,1,3,3.0,11.11,1.0
1-9-8,1,entre_semana_16,entre_semana,16,16.725631,-93.137067,1,6,6.0,11.11,0.0
1-9-8,1,entre_semana_18,entre_semana,18,16.725631,-93.137067,1,2,2.0,11.11,0.0
1-9-8,1,entre_semana_19,entre_semana,19,16.725631,-93.137067,1,3,3.0,11.11,0.0
1-9-8,1,fin_de_semana_11,fin_de_semana,11,16.725631,-93.137067,1,3,3.0,11.11,0.0
1-9-9,1,entre_semana_13,entre_semana,13,16.725631,-93.134369,1,3,3.0,11.11,0.0
1-9-10,1,entre_semana_08,entre_semana,8,16.725631,-93.131671,1,3,3.0,11.11,1.0
1-9-10,1,entre_semana_19,entre_semana,19,16.725631,-93.131671,1,3,3.0,11.11,0.0
1-9-11,1,entre_semana_19,entre_semana,19,16.725631,-93.128973,1,7,7.0,11.11,0.0
1-9-12,1,entre_semana_23,entre_semana,23,16.725631,-93.126275,1,8,8.0,11.11,0.0
1-9-12,1,fin_de_semana_17,fin_de_semana,17,16.725631,-93.126275,1,5,5.0,11.11,0.0
1-9-13,1,entre_semana_13,entre_semana,13,16.725631,-93.123577,1,4,4.0,11.11,0.0
1-9-14,1,entre_semana_17,entre_semana,17,16.725631,-93.12088,2,6,3.0,22.22,0.0
1-9-14,1,fin_de_semana_19,fin_de_semana,19,16.725631,-93.12088,1,3,3.0,11.11,1.0
1-9-14,1,fin_de_semana_21,fin_de_semana,21,16.725631,-93.12088,1,8,8.0,11.11,1.0
1-9-15,1,entre_semana_03,entre_semana,3,16.725631,-93.118182,1,5,5.0,11.11,0.0
1-9-15,1,entre_semana_19,entre_semana,19,16.725631,-93.118182,1,2,2.0,11.11,0.0
1-9-15,1,entre_semana_20,entre_semana,20,16.725631,-93.118182,1,0,0.0,11.11,1.0
1-9-15,1,fin_de_semana_20,fin_de_semana,20,16.725631,-93.118182,1,2,2.0,11.11,0.0
1-9-15,1,fin_de_semana_22,fin_de_semana,22,16.725631,-93.118182,1,7,7.0,11.11,0.0
1-9-18,1,fin_de_semana_06,fin_de_semana,6,16.725631,-93.110088,1,2,2.0,11.11,0.0
1-9-20,1,fin_de_semana_18,fin_de_semana,18,16.725631,-93.104692,1,4,4.0,11.11,0.0
1-9-21,1,entre_semana_18,entre_semana,18,16.725631,-93.101994,1,5,5.0,11.11,0.0
1-9-22,1,entre_semana_19,entre_semana,19,16.725631,-93.099296,1,3,3.0,11.11,1.0
1-9-23,1,entre_semana_17,entre_semana,17,16.725631,-93.096598,1,2,2.0,11.11,0.0
1-9-24,1,entre_semana_07,entre_semana,7,16.725631,-93.0939,1,2,2.0,11.11,1.0
1-9-24,1,fin_de_semana_05,fin_de_semana,5,16.725631,-93.0939,1,4,4.0,11.11,0.0
1-9-25,1,entre_semana_15,entre_semana,15,16.725631,-93.091202,1,2,2.0,11.11,0.0
1-9-26,1,entre_semana_04,entre_semana,4,16.725631,-93.088504,1,6,6.0,11.11,0.0
1-9-27,1,entre_semana_17,entre_semana,17,16.725631,-93.085806,1,2,2.0,11.11,0.0
1-9-28,1,entre_semana_13,entre_semana,13,16.725631,-93.083108,2,1,0.5,22.22,0.5
1-9-29,1,entre_semana_18,entre_semana,18,16.725631,-93.08041,1,2,2.0,11.11,1.0
1-10-0,1,fin_de_semana_07,fin_de_semana,7,16.728329,-93.158651,1,2,2.0,11.11,1.0
1-10-1,1,entre_semana_17,entre_semana,17,16.728329,-93.155953,1,7,7.0,11.11,0.0
1-10-1,1,fin_de_semana_02,fin_de_semana,2,16.728329,-93.155953,1,3,3.0,11.11,0.0
1-10-1,1,fin_de_semana_05,fin_de_semana,5,16.728329,-93.155953,1,6,6.0,11.11,0.0
1-10-1,1,fin_de_semana_06,fin_de_semana,6,16.728329,-93.155953,1,4,4.0,11.11,0.0
1-10-2,1,entre_semana_08,entre_semana,8,16.728329,-93.153255,1,4,4.0,11.11,1.0
1-10-2,1,entre_semana_09,entre_semana,9,16.728329,-93.153255,1,5,5.0,11.11,0.0
1-10-2,1,fin_de_semana_11,fin_de_semana,11,16.728329,-93.153255,1,2,2.0,11.11,0.0
1-10-3,1,entre_semana_12,entre_semana,12,16.728329,-93.150557,1,3,3.0,11.11,0.0
1-10-3,1,entre_semana_17,entre_semana,17,16.728329,-93.150557,1,2,2.0,11.11,0.0
1-10-4,1,fin_de_semana_21,fin_de_semana,21,16.728329,-93.147859,1,2,2.0,11.11,0.0
1-10-5,1,fin_de_semana_19,fin_de_semana,19,16.728329,-93.145161,1,4,4.0,11.11,1.0
1-10-7,1,entre_semana_01,entre_semana,1,16.728329,-93.139765,1,1,1.0,11.11,0.0
1-10-7,1,entre_semana_21,entre_semana,21,16.728329,-93.139765,1,6,6.0,11.11,0.0
1-10-7,1,fin_de_semana_09,fin_de_semana,9,16.728329,-93.139765,1,4,4.0,11.11,0.0
1-10-7,1,fin_de_semana_20,fin_de_semana,20,16.728329,-93.139765,1,3,3.0,11.11,0.0
1-10-8,1,fin_de_semana_14,fin_de_semana,14,16.728329,-93.137067,1,5,5.0,11.11,0.0
1-10-9,1,entre_semana_17,entre_semana,17,16.728329,-93.134369,2,0,0.0,22.22,0.5
1-10-9,1,fin_de_semana_07,fin_de_semana,7,16.728329,-93.134369,1,4,4.0,11.11,0.0
1-10-9,1,fin_de_semana_13,fin_de_semana,13,16.728329,-93.134369,1,6,6.0,11.11,0.0
1-10-9,1,fin_de_semana_20,fin_de_semana,20,16.728329,-93.134369,1,4,4.0,11.11,0.0
1-10-10,1,entre_semana_16,entre_semana,16,16.728329,-93.131671,1,3,3.0,11.11,1.0
1-10-10,1,fin_de_semana_07,fin_de_semana,7,16.728329,-93.131671,1,5,5.0,11.11,1.0
1-10-10,1,fin_de_semana_16,fin_de_semana,16,16.728329,-93.131671,1,6,6.0,11.11,0.0
1-10-11,1,entre_semana_17,entre_semana,17,16.728329,-93.128973,1,7,7.0,11.11,0.0
1-10-11,1,fin_de_semana_11,fin_de_semana,11,16.728329,-93.128973,1,5,5.0,11.11,0.0
1-10-11,1,fin_de_semana_17,fin_de_semana,17,16.728329,-93.128973,2,1,0.5,22.22,1.0
1-10-13,1,entre_semana_09,entre_semana,9,16.728329,-93.123577,1,6,6.0,11.11,1.0
1-10-13,1,entre_semana_13,entre_semana,13,16.728329,-93.123577,1,4,4.0,11.11,1.0
1-10-13,1,fin_de_semana_08,fin_de_semana,8,16.728329,-93.123577,1,2,2.0,11.11,0.0
1-10-15,1,fin_de_semana_08,fin_de_semana,8,16.728329,-93.118182,1,7,7.0,11.11,1.0
1-10-16,1,entre_semana_04,entre_semana,4,16.728329,-93.115484,1,7,7.0,11.11,0.0
1-10-16,1,fin_de_semana_17,fin_de_semana,17,16.728329,-93.115484,1,6,6.0,11.11,0.0
1-10-17,1,entre_semana_11,entre_semana,11,16.728329,-93.112786,1,2,2.0,11.11,0.0
1-10-18,1,fin_de_semana_08,fin_de_semana,8,16.728329,-93.110088,1,7,7.0,11.11,0.0
1-10-18,1,fin_de_semana_10,fin_de_semana,10,16.728329,-93.110088,1,4,4.0,11.11,0.0
1-10-19,1,entre_semana_08,entre_semana,8,16.728329,-93.10739,1,6,6.0,11.11,1.0
1-10-19,1,entre_semana_13,entre_semana,13,16.728329,-93.10739,1,2,2.0,11.11,0.0
1-10-19,1,fin_de_semana_21,fin_de_semana,21,16.728329,-93.10739,1,3,3.0,11.11,0.0
1-10-21,1,fin_de_semana_01,fin_de_semana,1,16.728329,-93.101994,1,5,5.0,11.11,0.0
1-10-22,1,entre_semana_17,entre_semana,17,16.728329,-93.099296,1,4,4.0,11.11,0.0
1-10-23,1,entre_semana_17,entre_semana,17,16.728329,-93.096598,1,3,3.0,11.11,0.0
1-10-23,1,fin_de_semana_23,fin_de_semana,23,16.728329,-93.096598,1,4,4.0,11.11,1.0
1-10-26,1,entre_semana_13,entre_semana,13,16.728329,-93.088504,1,7,7.0,11.11,0.0
1-10-26,1,entre_semana_17,entre_semana,17,16.728329,-93.088504,1,1,1.0,11.11,1.0
1-10-28,1,entre_semana_19,entre_semana,19,16.728329,-93.083108,1,5,5.0,11.11,0.0
1-10-28,1,entre_semana_20,entre_semana,20,16.728329,-93.083108,1,4,4.0,11.11,0.0
