cell_id,municipio,time_bucket,dia_tipo,hour,centroid_lat,centroid_lon,n_requests,n_drivers_available,supply_demand_ratio,demand_density,cancel_rate,is_hot_true,zone_id_true
1-1-5,1,entre_semana_20,entre_semana,20,16.614047,-93.087161,2,5,2.5,22.22,0.5,False,-1
1-1-5,1,fin_de_semana_03,fin_de_semana,3,16.614047,-93.087161,1,6,6.0,11.11,0.0,False,-1
1-1-5,1,fin_de_semana_07,fin_de_semana,7,16.614047,-93.087161,1,4,4.0,11.11,1.0,False,-1
1-1-5,1,fin_de_semana_08,fin_de_semana,8,16.614047,-93.087161,1,6,6.0,11.11,0.0,False,-1
1-1-5,1,fin_de_semana_20,fin_de_semana,20,16.614047,-93.087161,1,5,5.0,11.11,0.0,False,-1
1-1-5,1,fin_de_semana_21,fin_de_semana,21,16.614047,-93.087161,1,2,2.0,11.11,0.0,False,-1
1-1-5,1,fin_de_semana_22,fin_de_semana,22,16.614047,-93.087161,1,2,2.0,11.11,0.0,False,-1
1-1-5,1,fin_de_semana_23,fin_de_semana,23,16.614047,-93.087161,2,3,1.5,22.22,0.0,False,-1
1-1-6,1,entre_semana_08,entre_semana,8,16.614047,-93.084463,2,4,2.0,22.22,0.5,False,-1
1-1-6,1,entre_semana_09,entre_semana,9,16.614047,-93.084463,2,4,2.0,22.22,0.5,False,-1
1-1-6,1,entre_semana_13,entre_semana,13,16.614047,-93.084463,1,4,4.0,11.11,0.0,False,-1
1-1-6,1,entre_semana_14,entre_semana,14,16.614047,-93.084463,2,4,2.0,22.22,0.0,False,-1
1-1-6,1,entre_semana_15,entre_semana,15,16.614047,-93.084463,2,7,3.5,22.22,0.0,False,-1
1-1-6,1,entre_semana_18,entre_semana,18,16.614047,-93.084463,1,4,4.0,11.11,1.0,False,-1
1-1-6,1,entre_semana_20,entre_semana,20,16.614047,-93.084463,1,12,12.0,11.11,1.0,False,-1
1-1-6,1,entre_semana_21,entre_semana,21,16.614047,-93.084463,1,6,6.0,11.11,0.0,False,-1
1-1-6,1,fin_de_semana_18,fin_de_semana,18,16.614047,-93.084463,1,1,1.0,11.11,1.0,False,-1
1-1-6,1,fin_de_semana_19,fin_de_semana,19,16.614047,-93.084463,1,5,5.0,11.11,0.0,False,-1
1-1-6,1,fin_de_semana_20,fin_de_semana,20,16.614047,-93.084463,1,2,2.0,11.11,0.0,False,-1
1-2-0,1,entre_semana_04,entre_semana,4,16.616745,-93.100651,1,7,7.0,11.11,0.0,False,-1
1-2-0,1,entre_semana_07,entre_semana,7,16.616745,-93.100651,2,8,4.0,22.22,1.0,False,-1
1-2-0,1,entre_semana_08,entre_semana,8,16.616745,-93.100651,4,3,0.75,44.44,0.25,False,-1
1-2-0,1,entre_semana_09,entre_semana,9,16.616745,-93.100651,1,7,7.0,11.11,0.0,False,-1
1-2-0,1,entre_semana_12,entre_semana,12,16.616745,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-2-0,1,entre_semana_13,entre_semana,13,16.616745,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-2-0,1,entre_semana_17,entre_semana,17,16.616745,-93.100651,4,5,1.25,44.44,0.5,False,-1
1-2-0,1,entre_semana_18,entre_semana,18,16.616745,-93.100651,1,5,5.0,11.11,1.0,False,-1
1-2-0,1,entre_semana_19,entre_semana,19,16.616745,-93.100651,1,5,5.0,11.11,1.0,False,-1
1-2-0,1,entre_semana_20,entre_semana,20,16.616745,-93.100651,1,5,5.0,11.11,0.0,False,-1
1-2-0,1,fin_de_semana_02,fin_de_semana,2,16.616745,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-2-0,1,fin_de_semana_05,fin_de_semana,5,16.616745,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-2-0,1,fin_de_semana_06,fin_de_semana,6,16.616745,-93.100651,2,6,3.0,22.22,0.0,False,-1
1-2-0,1,fin_de_semana_07,fin_de_semana,7,16.616745,-93.100651,1,4,4.0,11.11,1.0,False,-1
1-2-0,1,fin_de_semana_08,fin_de_semana,8,16.616745,-93.100651,1,4,4.0,11.11,0.0,False,-1
1-2-0,1,fin_de_semana_11,fin_de_semana,11,16.616745,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-2-0,1,fin_de_semana_18,fin_de_semana,18,16.616745,-93.100651,1,1,1.0,11.11,0.0,False,-1
1-2-0,1,fin_de_semana_20,fin_de_semana,20,16.616745,-93.100651,2,4,2.0,22.22,0.5,False,-1
1-2-0,1,fin_de_semana_22,fin_de_semana,22,16.616745,-93.100651,1,5,5.0,11.11,1.0,False,-1
1-2-1,1,entre_semana_01,entre_semana,1,16.616745,-93.097953,2,5,2.5,22.22,0.0,False,-1
1-2-1,1,entre_semana_07,entre_semana,7,16.616745,-93.097953,1,4,4.0,11.11,1.0,False,-1
1-2-1,1,entre_semana_08,entre_semana,8,16.616745,-93.097953,1,4,4.0,11.11,0.0,False,-1
1-2-1,1,entre_semana_09,entre_semana,9,16.616745,-93.097953,2,7,3.5,22.22,0.0,False,-1
1-2-1,1,entre_semana_11,entre_semana,11,16.616745,-93.097953,2,3,1.5,22.22,0.0,False,-1
1-2-1,1,entre_semana_13,entre_semana,13,16.616745,-93.097953,4,3,0.75,44.44,0.0,False,-1
1-2-1,1,entre_semana_15,entre_semana,15,16.616745,-93.097953,1,2,2.0,11.11,0.0,False,-1
1-2-1,1,entre_semana_16,entre_semana,16,16.616745,-93.097953,1,7,7.0,11.11,0.0,False,-1
1-2-1,1,entre_semana_17,entre_semana,17,16.616745,-93.097953,4,4,1.0,44.44,0.5,False,-1
1-2-1,1,entre_semana_18,entre_semana,18,16.616745,-93.097953,4,6,1.5,44.44,0.0,False,-1
1-2-1,1,entre_semana_19,entre_semana,19,16.616745,-93.097953,2,4,2.0,22.22,0.0,False,-1
1-2-1,1,entre_semana_21,entre_semana,21,16.616745,-93.097953,1,4,4.0,11.11,0.0,False,-1
1-2-1,1,entre_semana_23,entre_semana,23,16.616745,-93.097953,1,5,5.0,11.11,0.0,False,-1
1-2-1,1,fin_de_semana_08,fin_de_semana,8,16.616745,-93.097953,2,4,2.0,22.22,0.5,False,-1
1-2-1,1,fin_de_semana_09,fin_de_semana,9,16.616745,-93.097953,1,3,3.0,11.11,0.0,False,-1
1-2-1,1,fin_de_semana_11,fin_de_semana,11,16.616745,-93.097953,1,4,4.0,11.11,0.0,False,-1
1-2-1,1,fin_de_semana_14,fin_de_semana,14,16.616745,-93.097953,1,3,3.0,11.11,0.0,False,-1
1-2-1,1,fin_de_semana_18,fin_de_semana,18,16.616745,-93.097953,1,8,8.0,11.11,0.0,False,-1
1-2-1,1,fin_de_semana_19,fin_de_semana,19,16.616745,-93.097953,2,7,3.5,22.22,1.0,False,-1
1-2-1,1,fin_de_semana_20,fin_de_semana,20,16.616745,-93.097953,1,4,4.0,11.11,0.0,False,-1
1-2-1,1,fin_de_semana_21,fin_de_semana,21,16.616745,-93.097953,1,4,4.0,11.11,0.0,False,-1
1-2-1,1,fin_de_semana_22,fin_de_semana,22,16.616745,-93.097953,1,2,2.0,11.11,0.0,False,-1
1-2-2,1,entre_semana_02,entre_semana,2,16.616745,-93.095255,1,10,10.0,11.11,0.0,False,-1
1-2-2,1,entre_semana_04,entre_semana,4,16.616745,-93.095255,1,3,3.0,11.11,1.0,False,-1
1-2-2,1,entre_semana_08,entre_semana,8,16.616745,-93.095255,4,4,1.0,44.44,1.0,False,-1
1-2-2,1,entre_semana_09,entre_semana,9,16.616745,-93.095255,2,4,2.0,22.22,0.5,False,-1
1-2-2,1,entre_semana_10,entre_semana,10,16.616745,-93.095255,1,5,5.0,11.11,0.0,False,-1
1-2-2,1,entre_semana_13,entre_semana,13,16.616745,-93.095255,3,6,2.0,33.33,0.333,False,-1
1-2-2,1,entre_semana_16,entre_semana,16,16.616745,-93.095255,1,4,4.0,11.11,1.0,False,-1
1-2-2,1,entre_semana_17,entre_semana,17,16.616745,-93.095255,4,3,0.75,44.44,0.5,False,-1
1-2-2,1,entre_semana_18,entre_semana,18,16.616745,-93.095255,2,3,1.5,22.22,1.0,False,-1
1-2-2,1,entre_semana_19,entre_semana,19,16.616745,-93.095255,2,6,3.0,22.22,0.0,False,-1
1-2-2,1,entre_semana_23,entre_semana,23,16.616745,-93.095255,2,3,1.5,22.22,0.0,False,-1
1-2-2,1,fin_de_semana_07,fin_de_semana,7,16.616745,-93.095255,2,2,1.0,22.22,0.5,False,-1
1-2-2,1,fin_de_semana_08,fin_de_semana,8,16.616745,-93.095255,2,4,2.0,22.22,0.5,False,-1
1-2-2,1,fin_de_semana_11,fin_de_semana,11,16.616745,-93.095255,1,3,3.0,11.11,0.0,False,-1
1-2-2,1,fin_de_semana_13,fin_de_semana,13,16.616745,-93.095255,1,9,9.0,11.11,0.0,False,-1
1-2-2,1,fin_de_semana_15,fin_de_semana,15,16.616745,-93.095255,1,4,4.0,11.11,0.0,False,2
1-2-2,1,fin_de_semana_16,fin_de_semana,16,16.616745,-93.095255,1,3,3.0,11.11,0.0,False,-1
1-2-2,1,fin_de_semana_17,fin_de_semana,17,16.616745,-93.095255,2,10,5.0,22.22,0.5,False,-1
1-2-2,1,fin_de_semana_18,fin_de_semana,18,16.616745,-93.095255,1,6,6.0,11.11,0.0,False,-1
1-2-2,1,fin_de_semana_19,fin_de_semana,19,16.616745,-93.095255,1,3,3.0,11.11,0.0,False,-1
1-2-2,1,fin_de_semana_20,fin_de_semana,20,16.616745,-93.095255,1,3,3.0,11.11,0.0,False,-1
1-2-3,1,entre_semana_00,entre_semana,0,16.616745,-93.092557,5,4,0.8,55.56,0.0,True,2
1-2-3,1,entre_semana_01,entre_semana,1,16.616745,-93.092557,7,2,0.286,77.78,0.143,True,2
1-2-3,1,entre_semana_02,entre_semana,2,16.616745,-93.092557,10,1,0.1,111.11,0.1,True,2
1-2-3,1,entre_semana_03,entre_semana,3,16.616745,-93.092557,8,2,0.25,88.89,0.25,True,2
1-2-3,1,entre_semana_04,entre_semana,4,16.616745,-93.092557,7,7,1.0,77.78,0.0,True,2
1-2-3,1,entre_semana_05,entre_semana,5,16.616745,-93.092557,8,1,0.125,88.89,0.0,True,2
1-2-3,1,entre_semana_06,entre_semana,6,16.616745,-93.092557,2,2,1.0,22.22,0.0,False,2
1-2-3,1,entre_semana_07,entre_semana,7,16.616745,-93.092557,31,9,0.29,344.44,0.387,True,2
1-2-3,1,entre_semana_08,entre_semana,8,16.616745,-93.092557,29,3,0.103,322.22,0.448,True,2
1-2-3,1,entre_semana_09,entre_semana,9,16.616745,-93.092557,26,6,0.231,288.89,0.423,True,2
1-2-3,1,entre_semana_10,entre_semana,10,16.616745,-93.092557,6,6,1.0,66.67,0.167,True,2
1-2-3,1,entre_semana_11,entre_semana,11,16.616745,-93.092557,4,3,0.75,44.44,0.0,False,2
1-2-3,1,entre_semana_12,entre_semana,12,16.616745,-93.092557,11,3,0.273,122.22,0.0,True,2
1-2-3,1,entre_semana_13,entre_semana,13,16.616745,-93.092557,15,5,0.333,166.67,0.333,True,2
1-2-3,1,entre_semana_14,entre_semana,14,16.616745,-93.092557,8,4,0.5,88.89,0.125,True,2
1-2-3,1,entre_semana_15,entre_semana,15,16.616745,-93.092557,5,1,0.2,55.56,0.2,True,2
1-2-3,1,entre_semana_16,entre_semana,16,16.616745,-93.092557,1,6,6.0,11.11,0.0,False,2
1-2-3,1,entre_semana_17,entre_semana,17,16.616745,-93.092557,30,2,0.067,333.33,0.4,True,2
1-2-3,1,entre_semana_18,entre_semana,18,16.616745,-93.092557,27,2,0.074,300.0,0.37,True,2
1-2-3,1,entre_semana_19,entre_semana,19,16.616745,-93.092557,28,6,0.214,311.11,0.286,True,2
1-2-3,1,entre_semana_20,entre_semana,20,16.616745,-93.092557,19,10,0.526,211.11,0.579,True,2
1-2-3,1,entre_semana_21,entre_semana,21,16.616745,-93.092557,6,3,0.5,66.67,0.167,True,2
1-2-3,1,entre_semana_22,entre_semana,22,16.616745,-93.092557,8,8,1.0,88.89,0.125,True,2
1-2-3,1,entre_semana_23,entre_semana,23,16.616745,-93.092557,11,7,0.636,122.22,0.182,True,2
1-2-3,1,fin_de_semana_00,fin_de_semana,0,16.616745,-93.092557,2,6,3.0,22.22,0.0,False,2
1-2-3,1,fin_de_semana_01,fin_de_semana,1,16.616745,-93.092557,4,6,1.5,44.44,0.0,False,2
1-2-3,1,fin_de_semana_02,fin_de_semana,2,16.616745,-93.092557,3,3,1.0,33.33,0.0,False,2
1-2-3,1,fin_de_semana_03,fin_de_semana,3,16.616745,-93.092557,1,2,2.0,11.11,0.0,False,2
1-2-3,1,fin_de_semana_04,fin_de_semana,4,16.616745,-93.092557,1,5,5.0,11.11,0.0,False,2
1-2-3,1,fin_de_semana_05,fin_de_semana,5,16.616745,-93.092557,4,3,0.75,44.44,0.0,False,2
1-2-3,1,fin_de_semana_06,fin_de_semana,6,16.616745,-93.092557,5,2,0.4,55.56,0.0,True,2
1-2-3,1,fin_de_semana_07,fin_de_semana,7,16.616745,-93.092557,9,5,0.556,100.0,0.111,True,2
1-2-3,1,fin_de_semana_08,fin_de_semana,8,16.616745,-93.092557,11,3,0.273,122.22,0.273,True,2
1-2-3,1,fin_de_semana_09,fin_de_semana,9,16.616745,-93.092557,12,5,0.417,133.33,0.083,True,2
1-2-3,1,fin_de_semana_11,fin_de_semana,11,16.616745,-93.092557,3,8,2.667,33.33,0.0,False,2
1-2-3,1,fin_de_semana_12,fin_de_semana,12,16.616745,-93.092557,6,4,0.667,66.67,0.0,True,2
1-2-3,1,fin_de_semana_13,fin_de_semana,13,16.616745,-93.092557,6,2,0.333,66.67,0.0,True,2
1-2-3,1,fin_de_semana_14,fin_de_semana,14,16.616745,-93.092557,1,6,6.0,11.11,0.0,False,2
1-2-3,1,fin_de_semana_15,fin_de_semana,15,16.616745,-93.092557,6,3,0.5,66.67,0.0,True,2
1-2-3,1,fin_de_semana_16,fin_de_semana,16,16.616745,-93.092557,2,0,0.0,22.22,0.0,False,2
1-2-3,1,fin_de_semana_17,fin_de_semana,17,16.616745,-93.092557,15,5,0.333,166.67,0.267,True,2
1-2-3,1,fin_de_semana_18,fin_de_semana,18,16.616745,-93.092557,17,3,0.176,188.89,0.294,True,2
1-2-3,1,fin_de_semana_19,fin_de_semana,19,16.616745,-93.092557,14,2,0.143,155.56,0.214,True,2
1-2-3,1,fin_de_semana_20,fin_de_semana,20,16.616745,-93.092557,8,4,0.5,88.89,0.0,True,2
1-2-3,1,fin_de_semana_21,fin_de_semana,21,16.616745,-93.092557,11,4,0.364,122.22,0.364,True,2
1-2-3,1,fin_de_semana_22,fin_de_semana,22,16.616745,-93.092557,7,4,0.571,77.78,0.714,True,2
1-2-3,1,fin_de_semana_23,fin_de_semana,23,16.616745,-93.092557,2,10,5.0,22.22,0.0,False,2
1-2-4,1,entre_semana_00,entre_semana,0,16.616745,-93.089859,2,6,3.0,22.22,0.0,False,2
1-2-4,1,entre_semana_01,entre_semana,1,16.616745,-93.089859,9,2,0.222,100.0,0.111,True,2
1-2-4,1,entre_semana_02,entre_semana,2,16.616745,-93.089859,6,5,0.833,66.67,0.167,True,2
1-2-4,1,entre_semana_03,entre_semana,3,16.616745,-93.089859,10,6,0.6,111.11,0.1,True,2
1-2-4,1,entre_semana_04,entre_semana,4,16.616745,-93.089859,10,4,0.4,111.11,0.2,True,2
1-2-4,1,entre_semana_05,entre_semana,5,16.616745,-93.089859,13,4,0.308,144.44,0.077,True,2
1-2-4,1,entre_semana_06,entre_semana,6,16.616745,-93.089859,3,4,1.333,33.33,0.0,False,2
1-2-4,1,entre_semana_07,entre_semana,7,16.616745,-93.089859,40,5,0.125,444.44,0.4,True,2
1-2-4,1,entre_semana_08,entre_semana,8,16.616745,-93.089859,41,4,0.098,455.56,0.244,True,2
1-2-4,1,entre_semana_09,entre_semana,9,16.616745,-93.089859,32,4,0.125,355.56,0.438,True,2
1-2-4,1,entre_semana_10,entre_semana,10,16.616745,-93.089859,9,0,0.0,100.0,0.111,True,2
1-2-4,1,entre_semana_11,entre_semana,11,16.616745,-93.089859,6,8,1.333,66.67,0.167,True,2
1-2-4,1,entre_semana_12,entre_semana,12,16.616745,-93.089859,9,6,0.667,100.0,0.111,True,2
1-2-4,1,entre_semana_13,entre_semana,13,16.616745,-93.089859,26,2,0.077,288.89,0.192,True,2
1-2-4,1,entre_semana_14,entre_semana,14,16.616745,-93.089859,5,7,1.4,55.56,0.0,True,2
1-2-4,1,entre_semana_15,entre_semana,15,16.616745,-93.089859,5,2,0.4,55.56,0.0,True,2
1-2-4,1,entre_semana_16,entre_semana,16,16.616745,-93.089859,5,4,0.8,55.56,0.0,True,2
1-2-4,1,entre_semana_17,entre_semana,17,16.616745,-93.089859,34,5,0.147,377.78,0.294,True,2
1-2-4,1,entre_semana_18,entre_semana,18,16.616745,-93.089859,51,4,0.078,566.67,0.294,True,2
1-2-4,1,entre_semana_19,entre_semana,19,16.616745,-93.089859,44,7,0.159,488.89,0.341,True,2
1-2-4,1,entre_semana_20,entre_semana,20,16.616745,-93.089859,22,4,0.182,244.44,0.273,True,2
1-2-4,1,entre_semana_21,entre_semana,21,16.616745,-93.089859,6,6,1.0,66.67,0.0,True,2
1-2-4,1,entre_semana_22,entre_semana,22,16.616745,-93.089859,6,8,1.333,66.67,0.0,True,2
1-2-4,1,entre_semana_23,entre_semana,23,16.616745,-93.089859,9,6,0.667,100.0,0.0,True,2
1-2-4,1,fin_de_semana_00,fin_de_semana,0,16.616745,-93.089859,3,5,1.667,33.33,0.333,False,2
1-2-4,1,fin_de_semana_01,fin_de_semana,1,16.616745,-93.089859,3,7,2.333,33.33,0.0,False,2
1-2-4,1,fin_de_semana_02,fin_de_semana,2,16.616745,-93.089859,4,4,1.0,44.44,0.0,False,2
1-2-4,1,fin_de_semana_03,fin_de_semana,3,16.616745,-93.089859,2,5,2.5,22.22,0.0,False,2
1-2-4,1,fin_de_semana_04,fin_de_semana,4,16.616745,-93.089859,7,5,0.714,77.78,0.143,True,2
1-2-4,1,fin_de_semana_05,fin_de_semana,5,16.616745,-93.089859,5,3,0.6,55.56,0.0,True,2
1-2-4,1,fin_de_semana_06,fin_de_semana,6,16.616745,-93.089859,3,4,1.333,33.33,0.0,False,-1
1-2-4,1,fin_de_semana_07,fin_de_semana,7,16.616745,-93.089859,16,5,0.312,177.78,0.25,True,2
1-2-4,1,fin_de_semana_08,fin_de_semana,8,16.616745,-93.089859,13,5,0.385,144.44,0.308,True,2
1-2-4,1,fin_de_semana_09,fin_de_semana,9,16.616745,-93.089859,11,3,0.273,122.22,0.364,True,2
1-2-4,1,fin_de_semana_10,fin_de_semana,10,16.616745,-93.089859,3,2,0.667,33.33,0.0,False,2
1-2-4,1,fin_de_semana_11,fin_de_semana,11,16.616745,-93.089859,5,6,1.2,55.56,0.0,True,2
1-2-4,1,fin_de_semana_12,fin_de_semana,12,16.616745,-93.089859,2,5,2.5,22.22,0.0,False,-1
1-2-4,1,fin_de_semana_13,fin_de_semana,13,16.616745,-93.089859,17,4,0.235,188.89,0.235,True,2
1-2-4,1,fin_de_semana_14,fin_de_semana,14,16.616745,-93.089859,2,3,1.5,22.22,0.0,False,2
1-2-4,1,fin_de_semana_15,fin_de_semana,15,16.616745,-93.089859,7,7,1.0,77.78,0.143,True,2
1-2-4,1,fin_de_semana_16,fin_de_semana,16,16.616745,-93.089859,1,3,3.0,11.11,0.0,False,2
1-2-4,1,fin_de_semana_17,fin_de_semana,17,16.616745,-93.089859,12,5,0.417,133.33,0.333,True,2
1-2-4,1,fin_de_semana_18,fin_de_semana,18,16.616745,-93.089859,18,4,0.222,200.0,0.333,True,2
1-2-4,1,fin_de_semana_19,fin_de_semana,19,16.616745,-93.089859,20,6,0.3,222.22,0.25,True,2
1-2-4,1,fin_de_semana_20,fin_de_semana,20,16.616745,-93.089859,10,4,0.4,111.11,0.2,True,2
1-2-4,1,fin_de_semana_21,fin_de_semana,21,16.616745,-93.089859,18,5,0.278,200.0,0.333,True,2
1-2-4,1,fin_de_semana_22,fin_de_semana,22,16.616745,-93.089859,13,6,0.462,144.44,0.077,True,2
1-2-4,1,fin_de_semana_23,fin_de_semana,23,16.616745,-93.089859,14,2,0.143,155.56,0.143,True,2
1-2-5,1,entre_semana_04,entre_semana,4,16.616745,-93.087161,1,4,4.0,11.11,0.0,False,-1
1-2-5,1,entre_semana_05,entre_semana,5,16.616745,-93.087161,1,3,3.0,11.11,0.0,False,-1
1-2-5,1,entre_semana_07,entre_semana,7,16.616745,-93.087161,2,0,0.0,22.22,0.5,False,-1
1-2-5,1,entre_semana_08,entre_semana,8,16.616745,-93.087161,2,6,3.0,22.22,0.0,False,2
1-2-5,1,entre_semana_09,entre_semana,9,16.616745,-93.087161,2,2,1.0,22.22,0.0,False,-1
1-2-5,1,entre_semana_12,entre_semana,12,16.616745,-93.087161,2,3,1.5,22.22,0.0,False,-1
1-2-5,1,entre_semana_13,entre_semana,13,16.616745,-93.087161,1,7,7.0,11.11,0.0,False,-1
1-2-5,1,entre_semana_15,entre_semana,15,16.616745,-93.087161,1,0,0.0,11.11,0.0,False,-1
1-2-5,1,entre_semana_17,entre_semana,17,16.616745,-93.087161,6,7,1.167,66.67,0.5,False,-1
1-2-5,1,entre_semana_18,entre_semana,18,16.616745,-93.087161,1,4,4.0,11.11,1.0,False,2
1-2-5,1,entre_semana_19,entre_semana,19,16.616745,-93.087161,4,7,1.75,44.44,0.75,False,-1
1-2-5,1,entre_semana_20,entre_semana,20,16.616745,-93.087161,2,2,1.0,22.22,0.0,False,-1
1-2-5,1,fin_de_semana_00,fin_de_semana,0,16.616745,-93.087161,1,4,4.0,11.11,0.0,False,-1
1-2-5,1,fin_de_semana_01,fin_de_semana,1,16.616745,-93.087161,1,3,3.0,11.11,0.0,False,2
1-2-5,1,fin_de_semana_03,fin_de_semana,3,16.616745,-93.087161,1,3,3.0,11.11,0.0,False,-1
1-2-5,1,fin_de_semana_05,fin_de_semana,5,16.616745,-93.087161,1,2,2.0,11.11,0.0,False,-1
1-2-5,1,fin_de_semana_08,fin_de_semana,8,16.616745,-93.087161,1,4,4.0,11.11,1.0,False,-1
1-2-5,1,fin_de_semana_09,fin_de_semana,9,16.616745,-93.087161,1,3,3.0,11.11,1.0,False,2
1-2-5,1,fin_de_semana_13,fin_de_semana,13,16.616745,-93.087161,1,4,4.0,11.11,1.0,False,-1
1-2-5,1,fin_de_semana_17,fin_de_semana,17,16.616745,-93.087161,1,5,5.0,11.11,1.0,False,-1
1-2-5,1,fin_de_semana_18,fin_de_semana,18,16.616745,-93.087161,1,4,4.0,11.11,0.0,False,2
1-2-5,1,fin_de_semana_19,fin_de_semana,19,16.616745,-93.087161,3,2,0.667,33.33,0.333,False,-1
1-2-5,1,fin_de_semana_21,fin_de_semana,21,16.616745,-93.087161,1,3,3.0,11.11,0.0,False,-1
1-2-5,1,fin_de_semana_23,fin_de_semana,23,16.616745,-93.087161,1,6,6.0,11.11,1.0,False,-1
1-2-6,1,entre_semana_04,entre_semana,4,16.616745,-93.084463,1,0,0.0,11.11,0.0,False,-1
1-2-6,1,entre_semana_13,entre_semana,13,16.616745,-93.084463,2,1,0.5,22.22,0.5,False,-1
1-2-6,1,entre_semana_16,entre_semana,16,16.616745,-93.084463,1,4,4.0,11.11,0.0,False,-1
1-2-6,1,entre_semana_17,entre_semana,17,16.616745,-93.084463,2,5,2.5,22.22,0.5,False,-1
1-2-6,1,entre_semana_18,entre_semana,18,16.616745,-93.084463,2,3,1.5,22.22,0.5,False,-1
1-2-6,1,entre_semana_19,entre_semana,19,16.616745,-93.084463,1,7,7.0,11.11,0.0,False,-1
1-2-6,1,entre_semana_20,entre_semana,20,16.616745,-93.084463,2,3,1.5,22.22,0.0,False,-1
1-2-6,1,entre_semana_21,entre_semana,21,16.616745,-93.084463,1,3,3.0,11.11,0.0,False,-1
1-2-6,1,entre_semana_23,entre_semana,23,16.616745,-93.084463,1,3,3.0,11.11,0.0,False,-1
1-2-6,1,fin_de_semana_18,fin_de_semana,18,16.616745,-93.084463,1,5,5.0,11.11,0.0,False,-1
1-2-6,1,fin_de_semana_19,fin_de_semana,19,16.616745,-93.084463,1,4,4.0,11.11,1.0,False,-1
1-2-6,1,fin_de_semana_20,fin_de_semana,20,16.616745,-93.084463,2,3,1.5,22.22,0.5,False,-1
1-3-0,1,entre_semana_01,entre_semana,1,16.619443,-93.100651,1,6,6.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_04,entre_semana,4,16.619443,-93.100651,2,2,1.0,22.22,0.0,False,-1
1-3-0,1,entre_semana_06,entre_semana,6,16.619443,-93.100651,1,3,3.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_08,entre_semana,8,16.619443,-93.100651,2,3,1.5,22.22,0.5,False,-1
1-3-0,1,entre_semana_09,entre_semana,9,16.619443,-93.100651,1,3,3.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_10,entre_semana,10,16.619443,-93.100651,1,3,3.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_11,entre_semana,11,16.619443,-93.100651,2,3,1.5,22.22,0.0,False,-1
1-3-0,1,entre_semana_12,entre_semana,12,16.619443,-93.100651,1,7,7.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_17,entre_semana,17,16.619443,-93.100651,1,8,8.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_18,entre_semana,18,16.619443,-93.100651,3,5,1.667,33.33,0.333,False,-1
1-3-0,1,entre_semana_19,entre_semana,19,16.619443,-93.100651,1,4,4.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_20,entre_semana,20,16.619443,-93.100651,1,6,6.0,11.11,0.0,False,-1
1-3-0,1,entre_semana_21,entre_semana,21,16.619443,-93.100651,1,3,3.0,11.11,1.0,False,-1
1-3-0,1,fin_de_semana_01,fin_de_semana,1,16.619443,-93.100651,2,8,4.0,22.22,0.0,False,-1
1-3-0,1,fin_de_semana_08,fin_de_semana,8,16.619443,-93.100651,1,5,5.0,11.11,0.0,False,-1
1-3-0,1,fin_de_semana_09,fin_de_semana,9,16.619443,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-3-0,1,fin_de_semana_10,fin_de_semana,10,16.619443,-93.100651,1,0,0.0,11.11,0.0,False,-1
1-3-0,1,fin_de_semana_11,fin_de_semana,11,16.619443,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-3-0,1,fin_de_semana_13,fin_de_semana,13,16.619443,-93.100651,1,7,7.0,11.11,0.0,False,-1
1-3-0,1,fin_de_semana_17,fin_de_semana,17,16.619443,-93.100651,1,2,2.0,11.11,0.0,False,-1
1-3-0,1,fin_de_semana_20,fin_de_semana,20,16.619443,-93.100651,2,4,2.0,22.22,0.0,False,-1
1-3-0,1,fin_de_semana_22,fin_de_semana,22,16.619443,-93.100651,2,5,2.5,22.22,0.0,False,-1
1-3-1,1,entre_semana_01,entre_semana,1,16.619443,-93.097953,1,3,3.0,11.11,0.0,False,-1
1-3-1,1,entre_semana_02,entre_semana,2,16.619443,-93.097953,1,2,2.0,11.11,0.0,False,-1
1-3-1,1,entre_semana_03,entre_semana,3,16.619443,-93.097953,2,2,1.0,22.22,0.0,False,-1
1-3-1,1,entre_semana_06,entre_semana,6,16.619443,-93.097953,1,4,4.0,11.11,0.0,False,-1
1-3-1,1,entre_semana_07,entre_semana,7,16.619443,-93.097953,3,2,0.667,33.33,0.333,False,-1
1-3-1,1,entre_semana_08,entre_semana,8,16.619443,-93.097953,2,6,3.0,22.22,0.0,False,-1
1-3-1,1,entre_semana_09,entre_semana,9,16.619443,-93.097953,3,2,0.667,33.33,0.0,False,-1
1-3-1,1,entre_semana_11,entre_semana,11,16.619443,-93.097953,1,1,1.0,11.11,0.0,False,-1
